id,fishmode,d,p,q,mode,income
135,charter,0.0,97.24,0.0289,private,8.750001
136,beach,0.0,375.802,0.5333,private,12.499998
136,pier,0.0,375.802,0.4522,private,12.499998
136,private,1.0,205.27,0.0156,private,12.499998
136,charter,0.0,240.27,0.0058,private,12.499998
137,beach,0.0,68.77,0.0678,charter,3.75
137,pier,0.0,68.77,0.0025,charter,3.75
137,private,0.0,31.74,0.0108,charter,3.75
137,charter,1.0,66.74,0.2377,charter,3.75
138,beach,0.0,68.77,0.0678,charter,3.75
138,pier,0.0,68.77,0.0789,charter,3.75
138,private,0.0,31.74,0.0559,charter,3.75
138,charter,1.0,66.74,0.6456,charter,3.75
139,beach,0.0,67.784,0.5333,charter,1.2499998
139,pier,0.0,67.784,0.0069,charter,1.2499998
139,private,0.0,17.862,0.0361,charter,1.2499998
139,charter,1.0,52.862,0.4216,charter,1.2499998
140,beach,0.0,186.184,0.5333,charter,4.583332
140,pier,0.0,186.184,0.4522,charter,4.583332
140,private,0.0,49.062,0.2413,charter,4.583332
140,charter,1.0,84.062,1.0266,charter,4.583332
141,beach,0.0,66.32,0.2537,private,6.2500014
141,pier,0.0,66.32,0.1498,private,6.2500014
141,private,1.0,66.32,0.2339,private,6.2500014
141,charter,0.0,84.82,0.6288,private,6.2500014
142,beach,0.0,38.184,0.5333,charter,0.4166667
142,pier,0.0,38.184,0.4522,charter,0.4166667
142,private,0.0,10.062,0.1665,charter,0.4166667
142,charter,1.0,45.062,0.3975,charter,0.4166667
143,beach,0.0,72.462,0.0678,private,7.0833316
143,pier,0.0,72.462,0.0789,private,7.0833316
143,private,1.0,74.32,0.0897,private,7.0833316
143,charter,0.0,109.32,1.0905,private,7.0833316
144,beach,0.0,49.062,0.0678,charter,4.583332
144,pier,0.0,49.062,0.0025,charter,4.583332
144,private,0.0,50.32,0.0108,charter,4.583332
144,charter,1.0,85.32,0.2377,charter,4.583332
145,beach,0.0,333.258,0.5333,private,6.2500014
145,pier,0.0,333.258,0.4522,private,6.2500014
145,private,1.0,94.506,0.2413,private,6.2500014
145,charter,0.0,129.506,1.0266,private,6.2500014
146,beach,0.0,85.698,0.1049,charter,3.75
146,pier,0.0,85.698,0.0451,charter,3.75
146,private,0.0,60.306,0.0023,charter,3.75
146,charter,1.0,84.306,0.0046,charter,3.75
147,beach,0.0,166.698,0.2537,charter,7.9166665
147,pier,0.0,166.698,0.0014,charter,7.9166665
147,private,0.0,166.698,0.0626,charter,7.9166665
147,charter,1.0,185.198,0.2773,charter,7.9166665
148,beach,0.0,252.858,0.5333,charter,4.583332
148,pier,0.0,252.858,0.4522,charter,4.583332
148,private,0.0,71.706,0.0156,charter,4.583332
148,charter,1.0,106.706,0.0058,charter,4.583332
149,beach,0.0,128.706,0.0678,private,8.750001
149,pier,0.0,128.706,0.0789,private,8.750001
149,private,1.0,182.898,0.0897,private,8.750001
149,charter,0.0,217.898,1.0905,private,8.750001
150,beach,0.0,212.658,0.5333,charter,3.75
150,pier,0.0,212.658,0.4522,charter,3.75
150,private,0.0,60.306,0.0156,charter,3.75
150,charter,1.0,95.306,0.0058,charter,3.75
151,beach,0.0,212.658,0.5333,charter,3.75
151,pier,0.0,212.658,0.4522,charter,3.75
151,private,0.0,60.306,0.0156,charter,3.75
151,charter,1.0,95.306,0.0058,charter,3.75
152,beach,0.0,92.058,0.5333,charter,1.2499998
152,pier,0.0,92.058,0.4522,charter,1.2499998
152,private,0.0,26.106,0.0156,charter,1.2499998
152,charter,1.0,61.106,0.0058,charter,1.2499998
153,beach,0.0,139.35,0.1049,private,7.0833316
153,pier,0.0,139.35,0.0079,private,7.0833316
153,private,1.0,63.172,0.0613,private,7.0833316
153,charter,0.0,87.172,0.3087,private,7.0833316
154,beach,0.0,109.35,0.1049,private,5.4166665
154,pier,0.0,109.35,0.0079,private,5.4166665
154,private,1.0,49.572,0.0613,private,5.4166665
154,charter,0.0,73.572,0.3087,private,5.4166665
155,beach,0.0,323.31,0.5333,private,6.2500014
155,pier,0.0,323.31,0.4522,private,6.2500014
155,private,1.0,56.372,0.2413,private,6.2500014
155,charter,0.0,91.372,1.0266,private,6.2500014
156,beach,0.0,71.214,0.0678,private,2.9166665
156,pier,0.0,71.214,0.0503,private,2.9166665
156,private,1.0,71.214,0.0276,private,2.9166665
156,charter,0.0,96.214,0.0029,private,2.9166665
157,beach,0.0,94.35,0.1049,private,4.583332
157,pier,0.0,94.35,0.0451,private,4.583332
157,private,1.0,42.772,0.1574,private,4.583332
157,charter,0.0,66.772,0.4671,private,4.583332
158,beach,0.0,109.35,0.1049,charter,5.4166665
158,pier,0.0,109.35,0.0451,charter,5.4166665
158,private,0.0,49.572,0.0023,charter,5.4166665
158,charter,1.0,73.572,0.0046,charter,5.4166665
159,beach,0.0,49.572,0.0678,pier,5.4166665
159,pier,1.0,49.572,0.0789,pier,5.4166665
159,private,0.0,121.014,0.1643,pier,5.4166665
159,charter,0.0,150.014,0.5391,pier,5.4166665
160,beach,0.0,206.31,0.5333,charter,3.75
160,pier,0.0,206.31,0.4522,charter,3.75
160,private,0.0,35.972,0.2413,charter,3.75
160,charter,1.0,70.972,1.0266,charter,3.75
161,beach,0.0,245.31,0.5333,charter,4.583332
161,pier,0.0,245.31,0.4522,charter,4.583332
161,private,0.0,42.772,0.0051,charter,4.583332
161,charter,1.0,77.772,1.0266,charter,4.583332
162,beach,0.0,206.31,0.5333,charter,3.75
162,pier,0.0,206.31,0.4522,charter,3.75
162,private,0.0,35.972,0.2413,charter,3.75
162,charter,1.0,70.972,1.0266,charter,3.75
163,beach,0.0,64.35,0.2537,charter,2.9166665
163,pier,0.0,64.35,0.1498,charter,2.9166665
163,private,0.0,167.31,0.6817,charter,2.9166665
163,charter,1.0,192.31,2.3014,charter,2.9166665
164,beach,1.0,42.772,0.0678,beach,4.583332
164,pier,0.0,42.772,0.0789,beach,4.583332
164,private,0.0,104.414,0.1643,beach,4.583332
164,charter,0.0,133.414,0.5391,beach,4.583332
165,beach,0.0,323.31,0.5333,charter,6.2500014
165,pier,0.0,323.31,0.0069,charter,6.2500014
165,private,0.0,56.372,0.0361,charter,6.2500014
165,charter,1.0,91.372,0.4216,charter,6.2500014
166,beach,1.0,15.572,0.0678,beach,1.2499998
166,pier,0.0,15.572,0.0789,beach,1.2499998
166,private,0.0,38.014,0.1643,beach,1.2499998
166,charter,0.0,67.014,0.5391,beach,1.2499998
167,beach,0.0,71.214,0.0678,private,2.9166665
167,pier,0.0,71.214,0.0503,private,2.9166665
167,private,1.0,71.214,0.2601,private,2.9166665
167,charter,0.0,96.214,0.5391,private,2.9166665
168,beach,0.0,104.414,0.0678,private,4.583332
168,pier,0.0,104.414,0.0503,private,4.583332
168,private,1.0,94.35,0.0143,private,4.583332
168,charter,0.0,123.85,0.0289,private,4.583332
169,beach,1.0,124.35,0.2537,beach,6.2500014
169,pier,0.0,124.35,0.1498,beach,6.2500014
169,private,0.0,124.35,0.2339,beach,6.2500014
169,charter,0.0,142.85,0.6288,beach,6.2500014
170,beach,0.0,104.414,0.0678,charter,4.583332
170,pier,0.0,104.414,0.0503,charter,4.583332
170,private,0.0,104.414,0.2601,charter,4.583332
170,charter,1.0,129.414,0.5391,charter,4.583332
171,beach,0.0,175.748,0.2537,private,6.2500014
171,pier,0.0,175.748,0.1498,private,6.2500014
171,private,1.0,175.748,0.0233,private,6.2500014
171,charter,0.0,194.248,0.0219,private,6.2500014
172,beach,0.0,335.34,0.5333,private,5.4166665
172,pier,0.0,335.34,0.0069,private,5.4166665
172,private,1.0,72.9,0.0361,private,5.4166665
172,charter,0.0,107.9,0.4216,private,5.4166665
173,beach,0.0,243.34,0.5333,charter,3.75
173,pier,0.0,243.34,0.4522,charter,3.75
173,private,0.0,52.9,0.0156,charter,3.75
173,charter,1.0,87.9,0.0058,charter,3.75
174,beach,1.0,22.372,0.0678,beach,2.0833333
174,pier,0.0,22.372,0.0789,beach,2.0833333
174,private,0.0,54.614,0.1643,beach,2.0833333
174,charter,0.0,83.614,0.5391,beach,2.0833333
175,beach,0.0,206.31,0.5333,charter,3.75
175,pier,0.0,206.31,0.0069,charter,3.75
175,private,0.0,35.972,0.0361,charter,3.75
175,charter,1.0,70.972,0.4216,charter,3.75
176,beach,0.0,29.172,0.0678,charter,2.9166665
176,pier,0.0,29.172,0.0789,charter,2.9166665
176,private,0.0,64.35,0.0897,charter,2.9166665
176,charter,1.0,99.35,1.0905,charter,2.9166665
177,beach,0.0,323.31,0.5333,private,6.2500014
177,pier,0.0,323.31,0.4522,private,6.2500014
177,private,1.0,56.372,0.0051,private,6.2500014
177,charter,0.0,91.372,1.0266,private,6.2500014
178,beach,0.0,35.972,0.0678,charter,3.75
178,pier,0.0,35.972,0.0789,charter,3.75
178,private,0.0,79.35,0.0559,charter,3.75
178,charter,1.0,114.35,0.6456,charter,3.75
179,beach,0.0,362.31,0.5333,private,7.0833316
179,pier,0.0,362.31,0.4522,private,7.0833316
179,private,1.0,63.172,0.2413,private,7.0833316
179,charter,0.0,98.172,1.0266,private,7.0833316
180,beach,0.0,71.214,0.0678,charter,2.9166665
180,pier,0.0,71.214,0.0503,charter,2.9166665
180,private,0.0,64.35,0.1082,charter,2.9166665
180,charter,1.0,93.85,0.324,charter,2.9166665
181,beach,1.0,49.572,0.0678,beach,5.4166665
181,pier,0.0,49.572,0.0789,beach,5.4166665
181,private,0.0,121.014,0.1643,beach,5.4166665
181,charter,0.0,150.014,0.5391,beach,5.4166665
182,beach,0.0,151.008,0.5333,charter,2.9166665
182,pier,0.0,151.008,0.4522,charter,2.9166665
182,private,0.0,32.604,0.2413,charter,2.9166665
182,charter,1.0,67.604,1.0266,charter,2.9166665
183,beach,0.0,186.208,0.5333,charter,3.75
183,pier,0.0,186.208,0.4522,charter,3.75
183,private,0.0,40.204,0.2413,charter,3.75
183,charter,1.0,75.204,1.0266,charter,3.75
184,beach,0.0,92.058,0.5333,private,1.2499998
184,pier,0.0,92.058,0.0069,private,1.2499998
184,private,1.0,26.106,0.0361,private,1.2499998
184,charter,0.0,61.106,0.4216,private,1.2499998
185,beach,0.0,37.506,0.0678,private,2.0833333
185,pier,0.0,37.506,0.0789,private,2.0833333
185,private,1.0,57.904,0.0014,private,2.0833333
185,charter,0.0,86.904,0.0029,private,2.0833333
186,beach,0.0,132.258,0.5333,charter,2.0833333
186,pier,0.0,132.258,0.4522,charter,2.0833333
186,private,0.0,37.506,0.2413,charter,2.0833333
186,charter,1.0,72.506,1.0266,charter,2.0833333
187,beach,0.0,252.858,0.5333,charter,4.583332
187,pier,0.0,252.858,0.0069,charter,4.583332
187,private,0.0,71.706,0.0361,charter,4.583332
187,charter,1.0,106.706,0.4216,charter,4.583332
188,beach,0.0,252.858,0.5333,private,4.583332
188,pier,0.0,252.858,0.0069,private,4.583332
188,private,1.0,71.706,0.0361,private,4.583332
188,charter,0.0,106.706,0.4216,private,4.583332
189,beach,1.0,34.914,0.2537,beach,3.75
189,pier,0.0,34.914,0.1498,beach,3.75
189,private,0.0,34.914,0.2339,beach,3.75
189,charter,0.0,53.414,0.6288,beach,3.75
190,beach,0.0,63.004,0.0678,charter,6.2500014
190,pier,0.0,63.004,0.0789,charter,6.2500014
190,private,0.0,92.848,0.0102,charter,6.2500014
190,charter,1.0,127.848,0.0209,charter,6.2500014
191,beach,0.0,137.648,0.1049,charter,9.583336
191,pier,0.0,137.648,0.0079,charter,9.583336
191,private,0.0,93.404,0.0613,charter,9.583336
191,charter,1.0,117.404,0.3087,charter,9.583336
192,beach,0.0,221.408,0.5333,charter,4.583332
192,pier,0.0,221.408,0.4522,charter,4.583332
192,private,0.0,47.804,0.0051,charter,4.583332
192,charter,1.0,82.804,1.0266,charter,4.583332
193,beach,0.0,206.31,0.5333,private,3.75
193,pier,0.0,206.31,0.4522,private,3.75
193,private,1.0,35.972,0.1665,private,3.75
193,charter,0.0,70.972,0.3975,private,3.75
194,beach,0.0,21.714,0.2537,pier,2.0833333
194,pier,1.0,21.714,0.1498,pier,2.0833333
194,private,0.0,21.714,0.2339,pier,2.0833333
194,charter,0.0,40.214,0.6288,pier,2.0833333
195,beach,0.0,10.534,0.0678,charter,1.2499998
195,pier,0.0,10.534,0.0789,charter,1.2499998
195,private,0.0,15.114,0.0102,charter,1.2499998
195,charter,1.0,50.114,0.0209,charter,1.2499998
196,beach,0.0,206.31,0.5333,charter,3.75
196,pier,0.0,206.31,0.4522,charter,3.75
196,private,0.0,35.972,0.2413,charter,3.75
196,charter,1.0,70.972,1.0266,charter,3.75
197,beach,0.0,252.858,0.5333,charter,4.583332
197,pier,0.0,252.858,0.4522,charter,4.583332
197,private,0.0,71.706,0.1665,charter,4.583332
197,charter,1.0,106.706,0.3975,charter,4.583332
198,beach,0.0,75.504,0.0678,pier,2.9166665
198,pier,1.0,75.504,0.0503,pier,2.9166665
198,private,0.0,75.504,0.2601,pier,2.9166665
198,charter,0.0,100.504,0.5391,pier,2.9166665
199,beach,0.0,26.106,0.0678,charter,1.2499998
199,pier,0.0,26.106,0.0025,charter,1.2499998
199,private,0.0,37.098,0.0108,charter,1.2499998
199,charter,1.0,72.098,0.2377,charter,1.2499998
200,beach,0.0,22.704,0.0678,charter,0.4166667
200,pier,0.0,22.704,0.0503,charter,0.4166667
200,private,0.0,20.898,0.0016,charter,0.4166667
200,charter,1.0,50.398,0.1176,charter,0.4166667
201,beach,0.0,71.706,0.0678,private,4.583332
201,pier,0.0,71.706,0.0789,private,4.583332
201,private,1.0,101.898,0.0559,private,4.583332
201,charter,0.0,136.898,0.6456,private,4.583332
202,beach,1.0,117.306,0.0678,beach,7.9166665
202,pier,0.0,117.306,0.0789,beach,7.9166665
202,private,0.0,181.104,0.1643,beach,7.9166665
202,charter,0.0,210.104,0.5391,beach,7.9166665
203,beach,0.0,453.858,0.5333,charter,8.750001
203,pier,0.0,453.858,0.0069,charter,8.750001
203,private,0.0,128.706,0.0361,charter,8.750001
203,charter,1.0,163.706,0.4216,charter,8.750001
204,beach,0.0,26.106,0.0678,pier,1.2499998
204,pier,1.0,26.106,0.0025,pier,1.2499998
204,private,0.0,40.304,0.0499,pier,1.2499998
204,charter,0.0,69.304,0.2421,pier,1.2499998
205,beach,0.0,132.258,0.5333,charter,2.0833333
205,pier,0.0,132.258,0.4522,charter,2.0833333
205,private,0.0,37.506,0.2413,charter,2.0833333
205,charter,1.0,72.506,1.0266,charter,2.0833333
206,beach,0.0,69.498,0.2537,private,2.9166665
206,pier,0.0,69.498,0.1498,private,2.9166665
206,private,1.0,69.498,0.2339,private,2.9166665
206,charter,0.0,87.998,0.6288,private,2.9166665
207,beach,0.0,69.498,0.1049,private,2.9166665
207,pier,0.0,69.498,0.0451,private,2.9166665
207,private,1.0,48.906,0.0023,private,2.9166665
207,charter,0.0,72.906,0.0046,private,2.9166665
208,beach,0.0,70.448,0.1049,private,4.583332
208,pier,0.0,70.448,0.0451,private,4.583332
208,private,1.0,47.804,0.1574,private,4.583332
208,charter,0.0,71.804,0.4671,private,4.583332
209,beach,0.0,116.64,0.0678,charter,5.4166665
209,pier,0.0,116.64,0.0503,charter,5.4166665
209,private,0.0,116.64,0.0276,charter,5.4166665
209,charter,1.0,141.64,0.0029,charter,5.4166665
210,beach,0.0,47.804,0.0678,pier,4.583332
210,pier,1.0,47.804,0.0789,pier,4.583332
210,private,0.0,100.64,0.0014,pier,4.583332
210,charter,0.0,129.64,0.0029,pier,4.583332
211,beach,0.0,80.608,0.5333,charter,1.2499998
211,pier,0.0,80.608,0.4522,charter,1.2499998
211,private,0.0,17.404,0.2413,charter,1.2499998
211,charter,1.0,52.404,1.0266,charter,1.2499998
212,beach,0.0,115.248,0.2537,charter,7.9166665
212,pier,0.0,115.248,0.1498,charter,7.9166665
212,private,0.0,362.208,0.6817,charter,7.9166665
212,charter,1.0,387.208,2.3014,charter,7.9166665
213,beach,0.0,291.808,0.5333,charter,6.2500014
213,pier,0.0,291.808,0.4522,charter,6.2500014
213,private,0.0,63.004,0.0156,charter,6.2500014
213,charter,1.0,98.004,0.0058,charter,6.2500014
214,beach,0.0,32.604,0.0678,pier,2.9166665
214,pier,1.0,32.604,0.0789,pier,2.9166665
214,private,0.0,68.64,0.1643,pier,2.9166665
214,charter,0.0,97.64,0.5391,pier,2.9166665
215,beach,0.0,36.64,0.0678,charter,1.2499998
215,pier,0.0,36.64,0.0052,charter,1.2499998
215,private,0.0,36.64,0.1491,charter,1.2499998
215,charter,1.0,61.64,0.2421,charter,1.2499998
216,beach,0.0,39.474,0.5333,charter,0.4166667
216,pier,0.0,39.474,0.4522,charter,0.4166667
216,private,0.0,5.934,0.2413,charter,0.4166667
216,charter,1.0,40.934,1.0266,charter,0.4166667
217,beach,1.0,120.004,0.0678,beach,12.499998
217,pier,0.0,120.004,0.0789,beach,12.499998
217,private,0.0,252.64,0.1643,beach,12.499998
217,charter,0.0,281.64,0.5391,beach,12.499998
218,beach,0.0,100.674,0.5333,charter,2.0833333
218,pier,0.0,100.674,0.4522,charter,2.0833333
218,private,0.0,15.134,0.0156,charter,2.0833333
218,charter,1.0,50.134,0.0058,charter,2.0833333
219,beach,0.0,223.074,0.5333,charter,5.4166665
219,pier,0.0,223.074,0.4522,charter,5.4166665
219,private,0.0,33.534,0.0156,charter,5.4166665
219,charter,1.0,68.534,0.0058,charter,5.4166665
220,beach,0.0,161.874,0.5333,charter,3.75
220,pier,0.0,161.874,0.4522,charter,3.75
220,private,0.0,24.334,0.0156,charter,3.75
220,charter,1.0,59.334,0.0058,charter,3.75
221,beach,0.0,453.858,0.5333,charter,8.750001
221,pier,0.0,453.858,0.4522,charter,8.750001
221,private,0.0,128.706,0.2413,charter,8.750001
221,charter,1.0,163.706,1.0266,charter,8.750001
222,beach,0.0,252.858,0.5333,charter,4.583332
222,pier,0.0,252.858,0.4522,charter,4.583332
222,private,0.0,71.706,0.0156,charter,4.583332
222,charter,1.0,106.706,0.0058,charter,4.583332
223,beach,0.0,255.798,0.1049,private,12.499998
223,pier,0.0,255.798,0.0451,private,12.499998
223,private,1.0,180.006,0.1574,private,12.499998
223,charter,0.0,204.006,0.4671,private,12.499998
224,beach,0.0,71.706,0.0678,charter,4.583332
224,pier,0.0,71.706,0.0789,charter,4.583332
224,private,0.0,110.704,0.0971,charter,4.583332
224,charter,1.0,139.704,0.1648,charter,4.583332
225,beach,0.0,92.058,0.5333,private,1.2499998
225,pier,0.0,92.058,0.4522,private,1.2499998
225,private,1.0,26.106,0.2413,private,1.2499998
225,charter,0.0,61.106,1.0266,private,1.2499998
226,beach,0.0,81.648,0.1049,charter,5.4166665
226,pier,0.0,81.648,0.0451,charter,5.4166665
226,private,0.0,55.404,0.1574,charter,5.4166665
226,charter,1.0,79.404,0.4671,charter,5.4166665
227,beach,0.0,47.804,0.0678,pier,4.583332
227,pier,1.0,47.804,0.0789,pier,4.583332
227,private,0.0,100.64,0.0014,pier,4.583332
227,charter,0.0,129.64,0.0029,pier,4.583332
228,beach,0.0,221.408,0.5333,charter,4.583332
228,pier,0.0,221.408,0.0069,charter,4.583332
228,private,0.0,47.804,0.0361,charter,4.583332
228,charter,1.0,82.804,0.4216,charter,4.583332
229,beach,0.0,10.534,0.0678,charter,1.2499998
229,pier,0.0,10.534,0.0789,charter,1.2499998
229,private,0.0,15.114,0.0102,charter,1.2499998
229,charter,1.0,50.114,0.0209,charter,1.2499998
230,beach,0.0,5.922,0.0678,pier,2.0833333
230,pier,1.0,5.922,0.0503,pier,2.0833333
230,private,0.0,5.922,0.2601,pier,2.0833333
230,charter,0.0,30.922,0.5391,pier,2.0833333
231,beach,0.0,11.322,0.0678,pier,4.583332
231,pier,1.0,11.322,0.0503,pier,4.583332
231,private,0.0,11.322,0.0276,pier,4.583332
231,charter,0.0,36.322,0.0029,pier,4.583332
232,beach,0.0,6.29,0.0678,pier,4.583332
232,pier,1.0,6.29,0.0789,pier,4.583332
232,private,0.0,6.29,0.1643,pier,4.583332
232,charter,0.0,35.29,0.5391,pier,4.583332
233,beach,0.0,17.986,0.0678,private,3.75
233,pier,0.0,17.986,0.0789,private,3.75
233,private,1.0,17.986,0.0014,private,3.75
233,charter,0.0,46.986,0.0029,private,3.75
234,beach,0.0,17.986,0.0678,charter,3.75
234,pier,0.0,17.986,0.0503,charter,3.75
234,private,0.0,17.986,0.023,charter,3.75
234,charter,1.0,42.986,0.1648,charter,3.75
235,beach,0.0,17.986,0.0678,charter,3.75
235,pier,0.0,17.986,0.0789,charter,3.75
235,private,0.0,17.986,0.1643,charter,3.75
235,charter,1.0,46.986,0.5391,charter,3.75
236,beach,0.0,45.186,0.0678,private,10.416666
236,pier,0.0,45.186,0.0503,private,10.416666
236,private,1.0,45.186,0.2601,private,10.416666
236,charter,0.0,70.186,0.5391,private,10.416666
237,beach,1.0,21.386,0.0678,beach,4.583332
237,pier,0.0,21.386,0.0052,beach,4.583332
237,private,0.0,21.386,0.1491,beach,4.583332
237,charter,0.0,46.386,0.2421,beach,4.583332
238,beach,1.0,9.522,0.0678,beach,3.75
238,pier,0.0,9.522,0.0503,beach,3.75
238,private,0.0,9.522,0.2601,beach,3.75
238,charter,0.0,34.522,0.5391,beach,3.75
239,beach,0.0,316.342,0.5333,private,3.75
239,pier,0.0,316.342,0.4522,private,3.75
239,private,1.0,51.842,0.2413,private,3.75
239,charter,0.0,86.842,1.0266,private,3.75
240,beach,0.0,32.242,0.0678,private,2.0833333
240,pier,0.0,32.242,0.0789,private,2.0833333
240,private,1.0,5.922,0.0014,private,2.0833333
240,charter,0.0,34.922,0.0029,private,2.0833333
241,beach,0.0,9.522,0.0678,pier,3.75
241,pier,1.0,9.522,0.0503,pier,3.75
241,private,0.0,9.522,0.0276,pier,3.75
241,charter,0.0,34.522,0.0029,pier,3.75
242,beach,0.0,11.322,0.0678,private,4.583332
242,pier,0.0,11.322,0.0503,private,4.583332
242,private,1.0,11.322,0.0276,private,4.583332
242,charter,0.0,36.322,0.0029,private,4.583332
243,beach,1.0,9.522,0.0678,beach,3.75
243,pier,0.0,9.522,0.0503,beach,3.75
243,private,0.0,9.522,0.0276,beach,3.75
243,charter,0.0,34.522,0.0029,beach,3.75
244,beach,1.0,71.442,0.0678,beach,5.4166665
244,pier,0.0,71.442,0.0789,beach,5.4166665
244,private,0.0,13.122,0.1643,beach,5.4166665
244,charter,0.0,42.122,0.5391,beach,5.4166665
245,beach,0.0,14.58,0.0678,private,5.4166665
245,pier,0.0,14.58,0.0503,private,5.4166665
245,private,1.0,14.58,0.2601,private,5.4166665
245,charter,0.0,39.58,0.5391,private,5.4166665
246,beach,0.0,8.58,0.0678,charter,2.9166665
246,pier,0.0,8.58,0.0052,charter,2.9166665
246,private,0.0,8.58,0.1491,charter,2.9166665
246,charter,1.0,33.58,0.2421,charter,2.9166665
247,beach,0.0,56.61,0.0678,charter,4.583332
247,pier,0.0,56.61,0.0025,charter,4.583332
247,private,0.0,12.58,0.0499,charter,4.583332
247,charter,1.0,41.58,0.2421,charter,4.583332
248,beach,0.0,18.58,0.0678,charter,7.0833316
248,pier,0.0,18.58,0.0503,charter,7.0833316
248,private,0.0,18.58,0.2601,charter,7.0833316
248,charter,1.0,43.58,0.5391,charter,7.0833316
249,beach,0.0,8.58,0.0678,pier,2.9166665
249,pier,1.0,8.58,0.0503,pier,2.9166665
249,private,0.0,8.58,0.2601,pier,2.9166665
249,charter,0.0,33.58,0.5391,pier,2.9166665
250,beach,0.0,359.022,0.2537,private,8.750001
250,pier,0.0,359.022,0.1498,private,8.750001
250,private,1.0,666.11,0.0531,private,8.750001
250,charter,0.0,691.11,0.0052,private,8.750001
251,beach,0.0,29.61,0.0678,charter,2.0833333
251,pier,0.0,29.61,0.0025,charter,2.0833333
251,private,0.0,6.58,0.0499,charter,2.0833333
251,charter,1.0,35.58,0.2421,charter,2.0833333
252,beach,0.0,135.11,0.5333,private,1.2499998
252,pier,0.0,135.11,0.4522,private,1.2499998
252,private,1.0,20.61,0.2413,private,1.2499998
252,charter,0.0,55.61,1.0266,private,1.2499998
253,beach,0.0,4.58,0.0678,charter,1.2499998
253,pier,0.0,4.58,0.0503,charter,1.2499998
